Condition orthogonal
1.6950211e-6	0.008657744
1.7081325e-6	0.007143499
1.6286763e-6	0.006759056
1.653004e-6	0.005565518
1.6126439e-6	0.005146574
1.6297283e-6	0.0044809156
1.6404229e-6	0.004222207
1.6425165e-6	0.0037518514
1.6262653e-6	0.0035142433
1.685458e-6	0.0031431017
1.5927205e-6	0.0031162754
1.6158434e-6	0.0027383815
1.7605709e-6	0.0027109566
1.8785369e-6	0.00248957
1.7640348e-6	0.0024918069
1.8450653e-6	0.0023254463
1.9213428e-6	0.00209602
1.9466015e-6	0.0021732636
1.9580216e-6	0.0018362188
1.7600245e-6	0.008642396
1.7107127e-6	0.0071260887
1.6199789e-6	0.0062757633
1.6526203e-6	0.0053852946
1.6568156e-6	0.005184591
1.5850247e-6	0.0045346506
1.6257729e-6	0.004155091
1.6370184e-6	0.0038807732
1.6463962e-6	0.0036669355
1.6101093e-6	0.003166227
1.6603224e-6	0.003007159
1.6585126e-6	0.0028846988
1.7715163e-6	0.0028737744
1.7737923e-6	0.0025234902
1.8421305e-6	0.0025416266
1.8679916e-6	0.0022686995
2.0242653e-6	0.0021175356
1.8996011e-6	0.0021757286
1.9986117e-6	0.0018553142
1.7309918e-6	0.00864415
1.7558757e-6	0.0071721133
1.7229897e-6	0.0062326957
1.5832825e-6	0.0054428433
1.6212367e-6	0.005414321
1.6134898e-6	0.004577988
1.5553021e-6	0.004126105
1.5626464e-6	0.0037417978
1.6145829e-6	0.003382268
1.734279e-6	0.0032322165
1.6422509e-6	0.0031796768
1.6619828e-6	0.0027868492
1.6554803e-6	0.0026735822
1.7954153e-6	0.0026686399
1.7761523e-6	0.0024025769
1.7784853e-6	0.0023424602
1.9093357e-6	0.0020897044
1.8741057e-6	0.002121415
1.9071649e-6	0.0018150986
1.7733566e-6	0.008679531
1.6627378e-6	0.0073330435
1.6502058e-6	0.0064033964
1.5901584e-6	0.005475482
1.6389693e-6	0.0050332085
1.6073749e-6	0.0045859907
1.5980019e-6	0.0042434586
1.5672063e-6	0.0037229524
1.6032755e-6	0.0039677555
1.6776883e-6	0.0032100957
1.6826974e-6	0.0031105827
1.6618752e-6	0.0028388787
1.6654748e-6	0.0028790345
1.7008435e-6	0.002498034
1.7779117e-6	0.0024568827
1.8727854e-6	0.0022940058
2.0178977e-6	0.002128996
1.8971052e-6	0.0021673706
2.028746e-6	0.0018708642
1.8088701e-6	0.008405573
1.6545681e-6	0.0071733203
1.7265278e-6	0.006098405
1.5817441e-6	0.005525467
1.6124873e-6	0.005476566
1.5832205e-6	0.0044630193
1.5663346e-6	0.004182016
1.5514292e-6	0.003793798
1.5875484e-6	0.0036299638
1.6451173e-6	0.0032751188
1.6032258e-6	0.002965852
1.7779661e-6	0.0030624801
1.7344469e-6	0.0028879296
1.7730317e-6	0.0025201987
1.7234626e-6	0.0024676179
1.7692877e-6	0.002276141
1.9502381e-6	0.002101528
1.9303875e-6	0.0021582097
2.1069643e-6	0.0018619038
1.799845e-6	0.008807057
1.7029535e-6	0.007594757
1.6314513e-6	0.0064393315
1.6327565e-6	0.0056387805
1.606696e-6	0.0051745973
1.6077358e-6	0.0046093552
1.6189756e-6	0.004215885
1.606642e-6	0.0037874817
1.5824203e-6	0.0034696343
1.6075348e-6	0.003241595
1.637678e-6	0.00296068
1.5823986e-6	0.0029225887
1.7432475e-6	0.002714149
1.8030606e-6	0.002633557
1.7826335e-6	0.002492487
1.8963576e-6	0.0023684711
1.9642202e-6	0.0021027625
1.8922736e-6	0.00216365
2.0250704e-6	0.0018985099
1.7735823e-6	0.00909923
1.6853056e-6	0.0073634973
1.7042843e-6	0.0064455164
1.6395336e-6	0.0055505214
1.6440598e-6	0.005084827
1.5951147e-6	0.004447046
1.597685e-6	0.0041230232
1.60213e-6	0.0037786118
1.5348328e-6	0.0036800404
1.6929724e-6	0.0032371625
1.6414808e-6	0.003166076
1.702775e-6	0.0027248925
1.7008537e-6	0.0028381958
1.6708037e-6	0.0025149002
1.7774065e-6	0.002455409
1.8339076e-6	0.0022708047
1.940958e-6	0.002061239
1.9749923e-6	0.0022234207
1.9759323e-6	0.0018427013
1.7396409e-6	0.0091695
1.7142366e-6	0.0072956476
1.6902659e-6	0.006340768
1.648955e-6	0.005407605
1.5437191e-6	0.005232857
1.5869264e-6	0.004761783
1.5543446e-6	0.0041248687
1.5357624e-6	0.0042010774
1.6063633e-6	0.0034735026
1.5752613e-6	0.0033576512
1.667579e-6	0.003140278
1.7237659e-6	0.0026969672
1.8096907e-6	0.0028345154
1.6961501e-6	0.002470227
1.7409541e-6	0.0024491486
1.8124722e-6	0.0024089995
1.9169395e-6	0.0021106862
1.9270099e-6	0.0021565892
1.9888805e-6	0.0019573027
1.7672272e-6	0.008592917
1.6547142e-6	0.0072131436
1.6492556e-6	0.006711746
1.5907859e-6	0.0058237035
1.5646175e-6	0.005406169
1.5834397e-6	0.0044338047
1.5989707e-6	0.0041564046
1.5553426e-6	0.0038986998
1.5704491e-6	0.0034420784
1.5764338e-6	0.0033309201
1.6608999e-6	0.0030417345
1.6111284e-6	0.0027680374
1.6849702e-6	0.002633889
1.658652e-6	0.0024888394
1.7616275e-6	0.0023823797
1.8065963e-6	0.0023878429
1.9742508e-6	0.0021291284
1.9264583e-6	0.002195551
1.8812843e-6	0.0018228472
1.792114e-6	0.00870793
1.652444e-6	0.007642655
1.6308938e-6	0.006448738
1.6322836e-6	0.0055153263
1.6539879e-6	0.005138011
1.5588031e-6	0.0044272575
1.5726534e-6	0.004182159
1.5767512e-6	0.0038116893
1.6124952e-6	0.0034991247
1.5646714e-6	0.0032831067
1.6167257e-6	0.0029500502
1.6286632e-6	0.002707575
1.6676665e-6	0.0026037458
1.7204634e-6	0.0025345464
1.7870991e-6	0.002386499
1.7899014e-6	0.0023022383
1.9029222e-6	0.002100138
1.8813282e-6	0.0022604035
2.0204668e-6	0.0018429941
