mpBQR: backward error
0.0004147733576301226	0.0004663019303351567	0.0005858973083431459	0.0007675513178675397	0.0011213230930377904
0.0004325562385368825	0.0004837857203635202	0.0005950110191574851	0.0007651578735987998	0.001123478929027038
0.0004553999927844731	0.0004886466609260785	0.0005944756529393622	0.0007593878267988869	0.001125182235481218
0.00042122446635154374	0.000482934888540494	0.0005866696097264466	0.0007639715067684944	0.001124046388209993
0.00043805653686272906	0.0004922886997986591	0.0005915566903464492	0.0007607699609470151	0.001120421196406433
0.00040733467341689427	0.000471253830120631	0.0005993273686014526	0.0007650593669502292	0.0011213208232534802
0.0004312069817301724	0.0004811788322562896	0.0005953692397528676	0.000764944871994155	0.0011237293818861904
0.0004408478144750645	0.0005078942925264458	0.0005989103335974965	0.0007630923674684613	0.0011215013805214826
0.0004078378662506325	0.0004925094796005683	0.000598431411452516	0.0007620882260624723	0.0011204773966378334
0.00040695184991187706	0.0004936532000056092	0.0005879622623724962	0.0007666718328349871	0.001123328234305446
