mpBQR: forward error
0.001102906469290352	0.0021583414962181363	0.00438981473194652	0.009209766612704734	0.021625883072146444	0.06438786172561689
0.0011295015317313922	0.0021661263039959933	0.004316039783603529	0.009204081749828378	0.021674669208255875	0.06440201342432533
0.001117788017035828	0.0021806199340877073	0.0043220775192611	0.00920887554826993	0.021618169416940322	0.06433216111917874
0.0011077095327336783	0.002193626694291567	0.004344488801546552	0.009224840156548866	0.021580702854338968	0.06436815912094268
0.001145550867572093	0.0021630492030868006	0.004327984741665317	0.009193695289840487	0.021707549747939623	0.06445833352181624
0.0011410736987067733	0.002184285575619065	0.004381266472916892	0.009191783040547727	0.02168483262726453	0.06432813056334157
0.0011395240090280071	0.0021699051452599622	0.004360781094382162	0.009196533462666374	0.021684983240028762	0.06439135641906854
0.0011473006204081406	0.0021682427047587673	0.0043491926827496485	0.00924996829885691	0.021659382823098417	0.06433155074696244
0.001158303494864629	0.002170067246613482	0.0043932053875203846	0.00921518330252205	0.02166250057015441	0.06437356794466798
0.0011174240369039756	0.002159463809669061	0.004362960508013574	0.009191429664565943	0.02168156657574255	0.0642675535036669
