mpBQR: forward error
0.3239708853314513	0.3424440232590283	0.3850577324655933	0.46788831003578985	0.6619531006107156
0.32375186417046786	0.3435949809131421	0.3809630591310295	0.4666152168903692	0.661832609469252
0.3232760015005724	0.3423279855167126	0.38371828933701957	0.4693231332581683	0.6628783317910052
0.32392830135281486	0.3419594648183639	0.38315219336555334	0.4687611760981781	0.6615471106591241
0.32431021775074315	0.34477950082828124	0.3833157249844049	0.4672554482251911	0.6627030649309441
0.3236213132075758	0.3422560347238666	0.3832665391595935	0.46819554914734635	0.6607389536489408
0.32252771346675746	0.34387650899972133	0.3822743482454339	0.46887292436074296	0.6632566783732113
0.32262044404091694	0.3456995202490398	0.38402741124651096	0.4682858777520639	0.6655158684185727
0.3231461540231151	0.3419785985772515	0.38113089608885586	0.46969688679380484	0.6621194155161064
0.32383430506119565	0.344717952945617	0.3786793236628973	0.4711259981724858	0.6656749105955069
