mpBQR: backward error
0.004082171884815432	0.004124674322911141	0.004300815002001557	0.00464054309941265	0.0049581834773374	0.006334191036793428	0.012355923220185519	0.03329406261676055	0.4289418464272757
0.004106410211846706	0.004108362383184636	0.004343426288586957	0.0046827538388465335	0.00512483511048582	0.006763065037992395	0.01164336294941448	0.032096432051032554	0.39551387068298205
0.0041210805248824995	0.004155345040970014	0.004284979028002373	0.004624810065442278	0.005095503314085756	0.006424599710664736	0.012518244759949799	0.03290004716406633	0.4107556884670262
0.004095678193117658	0.004124024253956926	0.004299684012716536	0.004619500408302935	0.005011759458687985	0.006462816088535632	0.012790754331236241	0.034232402495317324	0.41318700854617063
0.004109000272279295	0.004134336565367146	0.004334949345223226	0.004587100354956292	0.005001680640736727	0.006423045706440026	0.012563193353428419	0.03308856886248317	0.40571022197303264
0.004105288876856653	0.004133579878152229	0.004237687221515862	0.0045834510986560275	0.005168216613178145	0.0061961155724052685	0.011700221977945723	0.033568987763028454	0.43117756713209376
0.004093857742515972	0.004123072300416681	0.0042621223780476575	0.004587971341435913	0.005174750116861143	0.00630788842381865	0.011917879966768404	0.03302052999098015	0.4019323957188626
0.0041346710204315865	0.004107405384110576	0.004232974868839874	0.0046026357242786265	0.005022508317178801	0.006669697253718057	0.013345926948530621	0.03289055929784337	0.4033401796142084
0.00413112278919093	0.004187083048805163	0.004266302441141499	0.00468999705256553	0.0052821351361475154	0.006092535725646551	0.012079038512388037	0.03418863947990756	0.4239001720762934
0.00410438695565067	0.00416812302248654	0.0042472852753508445	0.0045384739725920316	0.005298219374502551	0.006666137587088173	0.013156114091052136	0.03385842722944077	0.4155838241124296
