Condition backward
3.263096e-6	0.010546537
3.1943e-6	0.008914511
3.1741815e-6	0.007982748
3.1343702e-6	0.0068505453
3.1204456e-6	0.006458464
3.0995222e-6	0.0058207256
3.1235118e-6	0.0053483853
3.0917465e-6	0.0049725333
3.127029e-6	0.004693218
3.1453117e-6	0.0044344924
3.1801105e-6	0.0042145182
3.1877858e-6	0.0040230257
3.2581981e-6	0.0039108666
3.3100382e-6	0.0037761107
3.432303e-6	0.0036749982
3.4534864e-6	0.0035870231
3.4534776e-6	0.0034688148
3.2892829e-6	0.003238593
2.6331356e-6	0.002784426
3.241452e-6	0.010585481
3.157857e-6	0.008898189
3.1398474e-6	0.0079795895
3.0969243e-6	0.0068431436
3.102426e-6	0.006461202
3.098225e-6	0.00583288
3.0915915e-6	0.005351301
3.0568979e-6	0.004954144
3.0743236e-6	0.004613741
3.1506413e-6	0.0043661045
3.1413529e-6	0.0041578687
3.1617758e-6	0.0039460887
3.2235916e-6	0.003779308
3.2714088e-6	0.0036688014
3.3788567e-6	0.0035785201
3.4167983e-6	0.0035025144
3.4447826e-6	0.0033871743
3.2761532e-6	0.003157094
2.6182881e-6	0.0026999305
3.252709e-6	0.010562183
3.1668833e-6	0.008842983
3.126965e-6	0.007891535
3.1257998e-6	0.0068819006
3.086673e-6	0.0064860815
3.0854108e-6	0.005780516
3.08852e-6	0.0053941594
3.0932279e-6	0.0049373144
3.0735903e-6	0.004565993
3.1309637e-6	0.004371401
3.1781797e-6	0.0041542817
3.1769225e-6	0.0039311657
3.2404112e-6	0.0038169343
3.2687378e-6	0.003688321
3.3942815e-6	0.0036117171
3.4267848e-6	0.003524525
3.4408868e-6	0.0034147105
3.285081e-6	0.0031816317
2.6267778e-6	0.0027208321
3.2619541e-6	0.010526241
3.1804484e-6	0.008893686
3.1697944e-6	0.007924267
3.1382272e-6	0.0068177315
3.100234e-6	0.0064483443
3.0975916e-6	0.005719912
3.095138e-6	0.005328329
3.0632766e-6	0.004898359
3.0769288e-6	0.004655573
3.1418297e-6	0.004274837
3.176261e-6	0.004084043
3.207466e-6	0.003851901
3.2589405e-6	0.0037147333
3.2962346e-6	0.0035878313
3.415514e-6	0.0035109236
3.4543214e-6	0.0034255655
3.4494694e-6	0.003307557
3.2914843e-6	0.003084443
2.6341672e-6	0.0026244845
3.2166904e-6	0.010584621
3.1810573e-6	0.008869039
3.1441439e-6	0.007905292
3.1065194e-6	0.0068115066
3.0958365e-6	0.006450242
3.0876151e-6	0.0057741893
3.0962806e-6	0.0053426567
3.0845433e-6	0.004920546
3.0921392e-6	0.004636255
3.1353245e-6	0.00439698
3.1867726e-6	0.0040810397
3.1799527e-6	0.003922285
3.2367795e-6	0.0037911995
3.2968867e-6	0.00366314
3.3924691e-6	0.0035767523
3.4555953e-6	0.0035020874
3.47567e-6	0.003381603
3.2873636e-6	0.0031514007
2.640885e-6	0.0026925828
3.2332273e-6	0.010567759
3.178953e-6	0.00896882
3.1577345e-6	0.007967659
3.1158459e-6	0.006859983
3.1150028e-6	0.0065244436
3.1120617e-6	0.0058089895
3.1071258e-6	0.005433889
3.080533e-6	0.0049314955
3.0753417e-6	0.0046737683
3.1282402e-6	0.0043749213
3.1813215e-6	0.0041979556
3.1925345e-6	0.0040340233
3.2384116e-6	0.0038993917
3.2741007e-6	0.00376271
3.3824288e-6	0.003665961
3.4574387e-6	0.003587534
3.4632146e-6	0.0034693629
3.298171e-6	0.0032501419
2.6427808e-6	0.0027793495
3.2298672e-6	0.010606436
3.1653037e-6	0.008909482
3.1599266e-6	0.007938725
3.132393e-6	0.006857303
3.0978986e-6	0.0064791334
3.102734e-6	0.005785849
3.1091397e-6	0.005423
3.0889926e-6	0.0049455194
3.0920164e-6	0.004610655
3.1543188e-6	0.0044259364
3.173101e-6	0.0041771564
3.1826874e-6	0.0039165113
3.2533387e-6	0.0037899017
3.2988937e-6	0.003673447
3.409712e-6	0.0035786033
3.452366e-6	0.0034969423
3.4541665e-6	0.0033883203
3.2819048e-6	0.00315788
2.6344612e-6	0.0026857562
3.2454445e-6	0.010561751
3.212238e-6	0.008933365
3.178543e-6	0.0078970045
3.1154675e-6	0.006765267
3.1020238e-6	0.006413331
3.1216757e-6	0.005816542
3.1392929e-6	0.005340451
3.093162e-6	0.00490777
3.0971585e-6	0.0046580574
3.1427423e-6	0.004365088
3.1853e-6	0.0041819536
3.2078801e-6	0.003982788
3.2814758e-6	0.003831196
3.3130054e-6	0.0037176951
3.4217514e-6	0.0036386924
3.4706488e-6	0.0035619724
3.4862903e-6	0.0034401373
3.2882203e-6	0.003207118
2.6571986e-6	0.0027424754
3.2199225e-6	0.0105192885
3.1760812e-6	0.008872922
3.1536556e-6	0.007835145
3.1232166e-6	0.0067859176
3.0902481e-6	0.006445543
3.1030168e-6	0.0057824845
3.0878357e-6	0.0054065194
3.0708024e-6	0.0049493494
3.0908095e-6	0.004674451
3.1475647e-6	0.0043558064
3.1794941e-6	0.0041614203
3.17043e-6	0.003935614
3.2619544e-6	0.0038248408
3.2899852e-6	0.0036997774
3.3934691e-6	0.0036111516
3.4498278e-6	0.0035247568
3.4618977e-6	0.0034129834
3.2897399e-6	0.0031949282
2.6091798e-6	0.0027337596
3.2534904e-6	0.010623017
3.1893833e-6	0.008867291
3.181622e-6	0.007923596
3.1177344e-6	0.0068346984
3.1254767e-6	0.006433066
3.1270706e-6	0.0057360344
3.1258264e-6	0.0053400695
3.093654e-6	0.0049509825
3.1147395e-6	0.00460047
3.1480931e-6	0.004361933
3.1773732e-6	0.00413853
3.210043e-6	0.003916086
3.2713751e-6	0.0037602922
3.2880428e-6	0.0036605953
3.4190457e-6	0.0035603917
3.461675e-6	0.0034741901
3.477022e-6	0.003367344
3.303049e-6	0.003147755
2.6445946e-6	0.0026728623
